date,suburb,address,action,price,profile,bed,url,bath,car,size,photo
31/08/2019,Hoxton Park,6 Gilgandra Rd,Sold,595000,House,4,https://www.domain.com.au/6-gilgandra-road-hoxton-park-nsw-2171-2015508459,2,2,438,7
31/08/2019,Hunters Hill,10 Figtree Rd,Sold,3010000,House,4,https://www.domain.com.au/10-figtree-road-hunters-hill-nsw-2110-2015487723,2,2,696,12
31/08/2019,Hunters Hill,4A Herberton Av,Sold prior to auction,0,House,5,https://www.domain.com.au/4a-herberton-avenue-hunters-hill-nsw-2110-2015497822,3,2,550,13
31/08/2019,Hunters Hill,4/10 Mount St,Sold,740000,Unit,2,https://www.domain.com.au/4-10-mount-street-hunters-hill-nsw-2110-2015511707,1,1,,7
31/08/2019,Illawong,46 Sylvan Ridge Dr,Sold prior to auction,1200000,House,5,https://www.domain.com.au/46-sylvan-ridge-drive-illawong-nsw-2234-2015510064,3,2,7609,9
31/08/2019,Kellyville,11 Buckeridge Pl,Sold,1210000,House,4,https://www.domain.com.au/11-buckeridge-place-kellyville-nsw-2155-2015511982,3,2,748,9
31/08/2019,Kellyville,20 Coral Cr,Sold prior to auction,960000,House,4,https://www.domain.com.au/20-coral-crescent-kellyville-nsw-2155-2015498359,2,2,704,9
31/08/2019,Kensington,403/93 Brompton Rd,Sold prior to auction,1500000,Unit,2,https://www.domain.com.au/403-93-brompton-road-kensington-nsw-2033-2015497138,2,2,130,10
31/08/2019,Kensington,3/37 Kensington Rd,Sold,900000,Unit,2,https://www.domain.com.au/3-37-kensington-road-kensington-nsw-2033-2015502682,1,1,,11
31/08/2019,Killarney Heights,32 Tipperary Av,Sold,1601000,House,3,https://www.domain.com.au/32-tipperary-avenue-killarney-heights-nsw-2087-2015486660,2,2,,15
31/08/2019,Killarney Vale,28 Armstrong Av,Sold prior to auction,782500,House,3,https://www.domain.com.au/28-armstrong-avenue-killarney-vale-nsw-2261-2015489598,1,3,645,13
31/08/2019,Kings Langley,12 Briscoe Cr,Sold,816000,House,3,https://www.domain.com.au/12-briscoe-crescent-kings-langley-nsw-2147-2015503977,1,1,6968,6
31/08/2019,Lane Cove,10/232-236 Longueville Rd,Sold,0,Unit,2,https://www.domain.com.au/10-232-longueville-road-lane-cove-nsw-2066-2015510210,1,1,,9
31/08/2019,Lane Cove,51 Morrice St,Sold prior to auction,0,House,3,https://www.domain.com.au/51-morrice-street-lane-cove-nsw-2066-2015488362,2,2,449,8
31/08/2019,Lane Cove,6 Morrice St,Sold,0,Unit,5,https://domain.com.au/property-profile/1-6-morrice-street-lane-cove-nsw-2066,1,,,
31/08/2019,Lane Cove North,502/76-82 Gordon Cr,Sold prior to auction,1122000,Unit,2,https://www.domain.com.au/502-76-82-gordon-crescent-lane-cove-nsw-2066-2015510213,2,1,,7
31/08/2019,Lane Cove North,8/15-17 Ralston St,Sold,825000,Unit,2,https://www.domain.com.au/8-15-17-ralston-street-lane-cove-north-nsw-2066-2015510997,1,1,,5
31/08/2019,Leichhardt,12/19 Beeson St,Sold prior to auction,0,Unit,1,https://www.domain.com.au/12-19-beeson-street-leichhardt-nsw-2040-2015491196,1,1,,7
31/08/2019,Lidcombe,31 Rawson St,Sold,1090000,House,4,https://www.domain.com.au/31-rawson-street-lidcombe-nsw-2141-2015503833,1,3,560,9
31/08/2019,Lilyfield,11 May St,Sold prior to auction,2575000,House,4,https://www.domain.com.au/11-may-street-lilyfield-nsw-2040-2015503890,2,1,275,14
31/08/2019,Little Bay,408/33 Harvey St,Sold,1146000,Unit,2,https://www.domain.com.au/408-33-harvey-street-little-bay-nsw-2036-2015502351,2,2,,8
31/08/2019,Liverpool,79 Alderson Av,Sold,0,House,3,https://www.domain.com.au/79-alderson-avenue-liverpool-nsw-2170-2015514546,2,3,692,14
31/08/2019,Liverpool,76 O'Brien Pde,Sold prior to auction,0,House,3,https://www.domain.com.au/76-o-brien-parade-liverpool-nsw-2170-2015501218,1,1,515,11
31/08/2019,Lugarno,897 Forest Rd,Sold prior to auction,1150000,House,3,https://www.domain.com.au/897-forest-road-lugarno-nsw-2210-2015496391,1,1,700,9
31/08/2019,Manly,3/3 Eustace St,Sold,1182000,Unit,2,https://www.domain.com.au/3-3-eustace-street-manly-nsw-2095-2015505847,1,,,7
31/08/2019,Manly,83 Sydney Rd,Sold prior to auction,2615000,House,4,https://www.domain.com.au/83-sydney-road-manly-nsw-2095-2015510787,1,1,443,12
31/08/2019,Marayong,9 Byrne Bvd,Sold prior to auction,505000,House,2,https://www.domain.com.au/9-byrne-boulevard-marayong-nsw-2148-2015508592,1,1,,6
31/08/2019,Maroubra,64 Nagle Av,Sold prior to auction,1610000,House,2,https://www.domain.com.au/64-nagle-avenue-maroubra-nsw-2035-2015493150,1,2,270,8
31/08/2019,Marrickville,38 Beauchamp St,Sold,1485000,House,3,https://www.domain.com.au/38-beauchamp-street-marrickville-nsw-2204-2015485465,2,1,,6
31/08/2019,Marrickville,136 Sydenham Rd,Sold,1360000,House,3,https://www.domain.com.au/136-sydenham-road-marrickville-nsw-2204-2015503416,1,,316,7
31/08/2019,Marsfield,5/1-5 Busaco Rd,Sold,1002000,Townhouse,2,https://www.domain.com.au/5-1-5-busaco-road-marsfield-nsw-2122-2015497064,1,1,197,17
31/08/2019,Marsfield,32 Herring Rd,Sold prior to auction,1380000,House,4,https://www.domain.com.au/32-herring-road-eastwood-nsw-2122-2015511208,1,2,6196,6
31/08/2019,Marsfield,29 Mawarra Cr,Sold,1505000,House,3,https://www.domain.com.au/29-mawarra-crescent-marsfield-nsw-2122-2015499054,2,1,588,7
31/08/2019,Marsfield,1/7-9 Wilding St,Sold,1395000,Villa,3,https://www.domain.com.au/1-7-9-wilding-street-marsfield-nsw-2122-2015510713,2,2,210,9
31/08/2019,Merrylands,30 Rickard St,Sold,1015000,House,3,https://www.domain.com.au/30-rickard-street-merrylands-nsw-2160-2015503495,1,2,7714,8
31/08/2019,Middle Dural,4 Alinda Cl,Sold,0,House,6,https://www.domain.com.au/4-alinda-close-middle-dural-nsw-2158-2015460959,5,4,,23
31/08/2019,Milperra,20 Whittle Av,Sold,795000,House,3,https://www.domain.com.au/20-whittle-avenue-milperra-nsw-2214-2015509385,1,3,,9
31/08/2019,Monterey,7A Pasadena St,Sold,0,Duplex,3,https://www.domain.com.au/7a-pasadena-street-monterey-nsw-2217-2015506672,2,2,,11
31/08/2019,Mortdale,7 Beaconsfield Rd,Sold,1120000,House,3,https://domain.com.au/property-profile/7-beaconsfield-road-mortdale-nsw-2223,2,1,,
31/08/2019,Mortdale,5/33-35 Macquarie Pl,Sold,597000,Unit,2,https://www.domain.com.au/5-33-35-macquarie-place-mortdale-nsw-2223-2015507869,1,2,,6
31/08/2019,Naremburn,16/10 Dalleys Rd,Sold prior to auction,1325000,Unit,2,https://www.domain.com.au/16-10-dalleys-road-naremburn-nsw-2065-2015513484,2,1,,7
31/08/2019,Narrabeen,4/111 Lagoon St,Sold prior to auction,1560000,Unit,3,https://www.domain.com.au/4-111-lagoon-street-narrabeen-nsw-2101-2015507729,2,2,250,9
31/08/2019,Narrabeen,97 Lagoon St,Sold prior to auction,0,House,3,https://www.domain.com.au/97-lagoon-street-narrabeen-nsw-2101-2015486665,2,2,,20
31/08/2019,Narraweena,32A Rayner Av,Sold prior to auction,1200000,Townhouse,3,https://www.domain.com.au/32a-rayner-avenue-narraweena-nsw-2099-2015492475,1,1,267,5
31/08/2019,Neutral Bay,8/2 Colindia Av,Sold prior to auction,710000,Unit,2,https://www.domain.com.au/8-2-colindia-avenue-neutral-bay-nsw-2089-2015496987,1,,,10
31/08/2019,Neutral Bay,6 Hayes St,Sold,5055000,House,4,https://www.domain.com.au/6-hayes-street-neutral-bay-nsw-2089-2015476314,2,2,,28
31/08/2019,Neutral Bay,27 Holdsworth St,Sold,2007000,House,3,https://www.domain.com.au/27-holdsworth-street-neutral-bay-nsw-2089-2015495902,1,1,272,6
31/08/2019,Newport,40 Myola Rd,Sold,2200000,House,4,https://www.domain.com.au/40-myola-road-newport-nsw-2106-2015512336,2,2,550,13
31/08/2019,Newtown,3 Albermarle St,Sold,1830000,House,3,https://www.domain.com.au/3-albermarle-street-newtown-nsw-2042-2015504568,1,1,123,25
31/08/2019,Newtown,17 Commodore St,Sold,1175000,House,3,https://www.domain.com.au/17-commodore-street-newtown-nsw-2042-2015513701,1,,,6
31/08/2019,Newtown,86 Darley St,Sold prior to auction,0,House,3,https://www.domain.com.au/86-darley-street-newtown-nsw-2042-2015491192,3,,202,9
31/08/2019,Niagara Park,1/1 Prings Rd,Sold prior to auction,435000,Townhouse,3,https://www.domain.com.au/1-1-prings-road-niagara-park-nsw-2250-2015500228,1,1,,6
31/08/2019,Normanhurst,22 Knox Pl,Sold,1410000,House,3,https://www.domain.com.au/22-knox-place-normanhurst-nsw-2076-2015511320,2,2,,8
31/08/2019,North Bondi,3/127 Hastings Pde,Sold prior to auction,1075000,Unit,2,https://www.domain.com.au/3-127-hastings-parade-north-bondi-nsw-2026-2015474072,1,,,7
31/08/2019,North Curl Curl,52 Playfair Rd,Sold prior to auction,1905000,House,3,https://www.domain.com.au/52-playfair-road-north-curl-curl-nsw-2099-2015512799,2,3,338,10
31/08/2019,North Manly,18 Thomas St,Sold,2406000,House,4,https://www.domain.com.au/18-thomas-street-north-manly-nsw-2100-2015489091,2,2,677,11
31/08/2019,North Parramatta,3 Bellevue St,Sold prior to auction,960000,House,3,https://www.domain.com.au/3-bellevue-street-north-parramatta-nsw-2151-2015493293,1,2,,9
31/08/2019,North Rocks,24 Ebony Av,Sold,1440000,House,4,https://www.domain.com.au/24-ebony-avenue-north-rocks-nsw-2151-2015503671,2,2,6956,12
31/08/2019,North Ryde,116A Cressy Rd,Sold prior to auction,1235000,House,3,https://www.domain.com.au/116a-cressy-road-north-ryde-nsw-2113-2015497216,2,1,451,17
31/08/2019,North Ryde,42 Twin Rd,Sold prior to auction,0,House,3,https://www.domain.com.au/42-twin-road-north-ryde-nsw-2113-2015487424,2,2,,6
31/08/2019,North Turramurra,11 Burnley Av,Sold,1825000,House,4,https://www.domain.com.au/11-burnley-avenue-turramurra-nsw-2074-2015497146,2,1,917,11
31/08/2019,Northmead,97 Kleins Rd,Sold,930000,House,2,https://www.domain.com.au/97-kleins-road-northmead-nsw-2152-2015527683,1,1,,5
31/08/2019,Northwood,11 Private Rd,Sold prior to auction,0,House,4,https://www.domain.com.au/11-private-road-northwood-nsw-2066-2015489696,3,2,,11
31/08/2019,Oatley,13 Gungah Bay Rd,Sold,1200000,House,3,https://www.domain.com.au/13-gungah-bay-road-oatley-nsw-2223-2015512159,2,1,,11
31/08/2019,Old Toongabbie,16 Elfrieda St,Sold,852000,House,3,https://www.domain.com.au/16-elfrieda-street-old-toongabbie-nsw-2146-2015503234,2,3,556,11
31/08/2019,Oran Park,16 Morris St,Sold,720000,House,4,https://www.domain.com.au/16-morris-street-oran-park-nsw-2570-2015479974,2,2,520,12
31/08/2019,Oyster Bay,105 Caravan Head Rd,Sold,960000,House,3,https://www.domain.com.au/105-caravan-head-road-oyster-bay-nsw-2225-2015330651,1,1,880,5
31/08/2019,Oyster Bay,199 Oyster Bay Rd,Sold prior to auction,1405001,House,4,https://www.domain.com.au/199-oyster-bay-road-oyster-bay-nsw-2225-2015507322,2,2,967,8
31/08/2019,Paddington,298 Moore Park Rd,Sold,0,House,5,https://www.domain.com.au/298-moore-park-road-paddington-nsw-2021-2015498282,4,2,247,24
31/08/2019,Paddington,15 Walter St,Sold prior to auction,2030000,House,2,https://www.domain.com.au/15-walter-street-paddington-nsw-2021-2015490964,1,1,108,17
31/08/2019,Padstow,25 Beamish St,Sold,940000,House,4,https://www.domain.com.au/25-beamish-street-padstow-nsw-2211-2015510817,2,1,556,6
31/08/2019,Padstow,12 Rivenoak Av,Sold,875000,House,2,https://www.domain.com.au/12-rivenoak-avenue-padstow-nsw-2211-2015503905,1,1,486,4
31/08/2019,Panania,13A Victor Av,Sold,897000,House,3,https://www.domain.com.au/15-victor-avenue-panania-nsw-2213-2015498168,1,2,551,8
31/08/2019,Parklea,70 Damien Dr,Sold,0,House,5,https://www.domain.com.au/70-damien-drive-parklea-nsw-2768-2015476559,3,2,534,11
31/08/2019,Parramatta,4/7-9 Robertson St,Sold,712000,Unit,2,https://www.domain.com.au/4-7-9-robertson-street-parramatta-nsw-2150-2015516409,1,1,,12
31/08/2019,Pennant Hills,10/16-18 Werona St,Sold prior to auction,900000,Unit,2,https://www.domain.com.au/10-16-18-werona-street-pennant-hills-nsw-2120-2015511297,2,1,,10
31/08/2019,Petersham,95/1-3 Coronation Av,Sold prior to auction,750000,Unit,1,https://www.domain.com.au/95-1-3-coronation-avenue-petersham-nsw-2049-2015510850,1,1,87,19
31/08/2019,Potts Point,8.02/37-41 Bayswater Rd,Sold prior to auction,0,Unit,3,https://www.domain.com.au/8-02-37-41-bayswater-road-potts-point-nsw-2011-2015498445,2,2,,8
31/08/2019,Potts Point,3 Earl St,Sold,1500000,Terrace,3,https://www.domain.com.au/3-earl-street-potts-point-nsw-2011-2015499951,1,,78,10
31/08/2019,Potts Point,9/38-40 Kings Cross Rd,Sold prior to auction,700000,Unit,1,https://www.domain.com.au/9-38-kings-cross-road-potts-point-nsw-2011-2015507099,1,,,5
31/08/2019,Punchbowl,30 Craig St,Sold,850000,House,3,https://www.domain.com.au/30-craig-street-punchbowl-nsw-2196-2015511111,2,2,935,7
31/08/2019,Punchbowl,103 Lancaster Av,Sold prior to auction,730000,House,3,https://www.domain.com.au/103-lancaster-avenue-punchbowl-nsw-2196-2015489829,1,1,,7
31/08/2019,Punchbowl,5/41 Matthews St,Sold,320000,Unit,1,https://www.domain.com.au/5-41-matthews-street-punchbowl-nsw-2196-2015509682,1,1,,7
31/08/2019,Putney,58 Delange Rd,Sold,2255000,House,3,https://www.domain.com.au/58-delange-road-putney-nsw-2112-2015486813,1,2,,11
31/08/2019,Pymble,602/12 Avon Rd,Sold prior to auction,800000,Unit,2,https://domain.com.au/property-profile/602-12-avon-road-pymble-nsw-2073,1,1,,
31/08/2019,Pymble,92 Livingstone Av,Sold,2056000,House,3,https://www.domain.com.au/92-livingstone-avenue-pymble-nsw-2073-2015496475,2,3,2405,9
31/08/2019,Pyrmont,109/1-29 Bunn St,Sold,1390000,Unit,2,https://www.domain.com.au/109-1-29-bunn-street-pyrmont-nsw-2009-2015485163,2,1,,11
31/08/2019,Quakers Hill,13 Melrose Av,Sold,630000,House,3,https://www.domain.com.au/13-melrose-avenue-quakers-hill-nsw-2763-2015516273,1,1,,9
31/08/2019,Queens Park,8/167-171 Bronte Rd,Sold prior to auction,1255000,Unit,2,https://www.domain.com.au/8-167-171-bronte-road-queens-park-nsw-2022-2015512265,2,1,,8
31/08/2019,Queens Park,4 Stanley St,Sold,4715000,House,4,https://www.domain.com.au/4-stanley-street-queens-park-nsw-2022-2015490217,3,2,376,9
31/08/2019,Randwick,1 McLennan Av,Sold prior to auction,1900000,House,2,https://www.domain.com.au/1-mclennan-avenue-randwick-nsw-2031-2015487926,2,,,13
31/08/2019,Randwick,2/96 Wentworth St,Sold prior to auction,941000,Unit,2,https://www.domain.com.au/2-96-wentworth-street-randwick-nsw-2031-2015479040,1,1,,7
31/08/2019,Redfern,215 Cleveland St,Sold prior to auction,1800000,House,5,https://www.domain.com.au/215-cleveland-street-redfern-nsw-2016-2015494589,2,1,195,16
31/08/2019,Redfern,8 Little Cleveland St,Sold,1212000,House,2,https://www.domain.com.au/8-little-cleveland-street-redfern-nsw-2016-2015505995,1,,114,8
31/08/2019,Redfern,13 Zamia St,Sold prior to auction,950000,House,2,https://www.domain.com.au/13-zamia-street-redfern-nsw-2016-2015502026,1,,,9
31/08/2019,Revesby,2/94-96 Centaur St,Sold,775000,Villa,3,https://www.domain.com.au/2-94-96-centaur-street-revesby-nsw-2212-2015502454,2,2,,6
31/08/2019,Riverview,28 College Rd S,Sold,4402500,House,5,https://www.domain.com.au/28-college-road-south-riverview-nsw-2066-2015488918,3,3,,13
31/08/2019,Riverwood,10 Napoleon St,Sold,805000,House,3,https://www.domain.com.au/10-napoleon-street-riverwood-nsw-2210-2015503261,1,1,,10
31/08/2019,Rooty Hill,39 Nicolaidis Cr,Sold prior to auction,650000,House,4,https://www.domain.com.au/39-nicolaidis-crescent-rooty-hill-nsw-2766-2015493971,1,3,554,11
31/08/2019,Rosebery,28/755-759 Botany Rd,Sold prior to auction,1630000,Unit,3,https://www.domain.com.au/28-755-759-botany-road-rosebery-nsw-2018-2015484962,2,2,,26
31/08/2019,Rosebery,69 Dalmeny Av,Sold,0,House,4,https://www.domain.com.au/69-dalmeny-avenue-rosebery-nsw-2018-2015510045,2,2,556,10
31/08/2019,Rosebery,207/23-25 Rosebery Av,Sold,0,Unit,2,https://www.domain.com.au/207-23-25-rosebery-avenue-rosebery-nsw-2018-2015511158,2,1,,7
31/08/2019,Rozelle,28 Merton St,Sold,2010000,House,3,https://www.domain.com.au/28-merton-street-rozelle-nsw-2039-2015507776,1,,279,21
31/08/2019,Ryde,3/236 Buffalo Rd,Sold,1900500,Villa,3,https://domain.com.au/property-profile/3-236-buffalo-road-ryde-nsw-2112,2,2,,
31/08/2019,Ryde,11 Frederick St,Sold prior to auction,0,House,4,https://www.domain.com.au/11-frederick-street-ryde-nsw-2112-2015486873,2,2,950,10
31/08/2019,Ryde,12 Kuppa Rd,Sold prior to auction,0,House,5,https://www.domain.com.au/12-kuppa-road-ryde-nsw-2112-2015477624,3,2,,5
31/08/2019,Sans Souci,23/384-396 Rocky Point Rd,Sold,650000,Unit,2,https://www.domain.com.au/23-384-396-rocky-point-road-sans-souci-nsw-2219-2015491809,1,1,,12
31/08/2019,Sans Souci,5/690 Rocky Point Rd,Sold,626000,Unit,2,https://www.domain.com.au/5-690-rocky-point-road-sans-souci-nsw-2219-2015485987,1,2,146,5
31/08/2019,Sans Souci,12A Vista St,Sold,2260000,House,5,https://www.domain.com.au/12a-vista-street-sans-souci-nsw-2219-2015499582,3,2,753,7
31/08/2019,South Coogee,3 Cuzco St,Sold,2715000,Semi,3,https://www.domain.com.au/3-cuzco-street-south-coogee-nsw-2034-2015504517,2,1,348,12
31/08/2019,South Coogee,8 Fowler Cr,Sold prior to auction,2900000,House,4,https://www.domain.com.au/8-fowler-crescent-south-coogee-nsw-2034-2015498415,3,2,514,21
31/08/2019,South Granville,40 Randolph St,Sold,665000,House,2,https://www.domain.com.au/40-randolph-street-granville-nsw-2142-2015506534,1,1,540,8
31/08/2019,St Ives,40 Burdekin Cr,Sold,1550000,House,3,https://www.domain.com.au/40-burdekin-crescent-st-ives-nsw-2075-2015512268,2,2,1252,10
31/08/2019,St Ives,56 Yarrabung Rd,Sold prior to auction,0,House,4,https://www.domain.com.au/56-yarrabung-road-st-ives-nsw-2075-2015477996,2,1,942,8
31/08/2019,St Peters,11a Alfred St,Sold,1612000,House,4,https://www.domain.com.au/11a-alfred-street-st-peters-nsw-2044-2015471081,3,,,14
31/08/2019,St Peters,8/14-18 Mary St,Sold,1545000,Terrace,3,https://www.domain.com.au/8-14-18-mary-street-st-peters-nsw-2044-2015496786,2,2,,18
31/08/2019,Stanmore,1/7 Stafford St,Sold,760000,Unit,2,https://www.domain.com.au/1-7-stafford-street-stanmore-nsw-2048-2015498351,1,1,119,9
31/08/2019,Strathfield,51 Albyn Rd,Sold,3968000,House,6,https://www.domain.com.au/51-albyn-road-strathfield-nsw-2135-2015495848,4,6,771,10
31/08/2019,Strathfield,219 Homebush Rd,Sold prior to auction,1430000,House,4,https://www.domain.com.au/219-homebush-road-strathfield-nsw-2135-2015488862,2,2,,12
31/08/2019,Strathfield,17/30 Russell St,Sold,640000,Unit,2,https://www.domain.com.au/17-30-russell-street-strathfield-nsw-2135-2015488484,1,1,,12
31/08/2019,Strathfield,26 Wakeford Rd,Sold after auction,3690000,House,5,https://www.domain.com.au/26-wakeford-road-strathfield-nsw-2135-2015428008,4,4,715,16
31/08/2019,Strathfield South,6/502-510 Liverpool Rd,Sold,860000,Townhouse,3,https://www.domain.com.au/6-510-liverpool-road-strathfield-south-nsw-2136-2015486425,2,2,,6
31/08/2019,Summer Hill,47 Kensington Rd,Sold,1085000,House,2,https://www.domain.com.au/47-kensington-road-summer-hill-nsw-2130-2015505832,1,,183,11
31/08/2019,Summer Hill,8/65-67 Kensington Rd,Sold prior to auction,793000,Unit,2,https://www.domain.com.au/8-65-67-kensington-road-summer-hill-nsw-2130-2015492357,1,1,,11
31/08/2019,Summer Hill,8/56 Sloane St,Sold prior to auction,950000,Townhouse,2,https://www.domain.com.au/8-56-sloane-street-summer-hill-nsw-2130-2015509753,1,2,135,15
31/08/2019,Summer Hill,37 Spencer St,Sold,1292000,House,3,https://www.domain.com.au/37-spencer-street-summer-hill-nsw-2130-2015512488,1,,234,5
31/08/2019,Surry Hills,106/209 Albion St,Sold,640000,Unit,1,https://www.domain.com.au/106-209-albion-street-surry-hills-nsw-2010-2015492814,1,,,3
31/08/2019,Surry Hills,474 Bourke St,Sold,1655000,House,2,https://www.domain.com.au/474-bourke-street-surry-hills-nsw-2010-2015513425,1,,76,21
31/08/2019,Surry Hills,102/105-113 Campbell St,Sold prior to auction,835000,Unit,1,https://www.domain.com.au/102-105-113-campbell-street-surry-hills-nsw-2010-2015486659,1,1,,7
31/08/2019,Surry Hills,79/1-7 Pelican St,Sold,780000,Unit,1,https://www.domain.com.au/79-1-7-pelican-street-surry-hills-nsw-2010-2015500149,1,1,82,7
31/08/2019,Sydney,123/336-346 Sussex St,Sold prior to auction,745000,Unit,2,https://www.domain.com.au/123-336-sussex-street-sydney-nsw-2000-2015499643,1,1,86,5
31/08/2019,Sylvania,8 Withybrook Pl,Sold,920000,House,3,https://www.domain.com.au/8-withybrook-place-sylvania-nsw-2224-2015511758,1,1,5564,6
31/08/2019,Tempe,26 Smith St,Sold,1320000,House,2,https://domain.com.au/property-profile/26-smith-street-tempe-nsw-2044,1,,,
31/08/2019,The Entrance North,21 Stewart St,Sold,760000,House,2,https://www.domain.com.au/21-stewart-street-the-entrance-north-nsw-2261-2015478525,1,1,69677,9
31/08/2019,Thornleigh,3 Larool Cr,Sold,1052000,House,3,https://www.domain.com.au/3-larool-crescent-thornleigh-nsw-2120-2015507891,2,2,,10
31/08/2019,Thornleigh,58 The Esplanade ,Sold prior to auction,1160000,House,3,https://www.domain.com.au/thornleigh-nsw-2120-2015527205,1,3,1164,1
31/08/2019,Turramurra,77 The Chase Rd,Sold,1500000,House,3,https://domain.com.au/property-profile/77-the-chase-road-turramurra-nsw-2074,3,2,,
31/08/2019,Ultimo,41/344 Bulwara Rd,Sold,697000,Unit,2,https://domain.com.au/property-profile/82-333-bulwara-rd-ultimo-nsw-2007,1,2,,
31/08/2019,Umina Beach,34 Cowper Rd,Sold prior to auction,640000,House,3,https://www.domain.com.au/34-cowper-road-umina-beach-nsw-2257-2015507437,1,2,5502,7
31/08/2019,Wareemba,3/82-84 Wareemba St,Sold,1235000,Townhouse,2,https://www.domain.com.au/3-82-84-wareemba-street-wareemba-nsw-2046-2015485261,1,2,,11
31/08/2019,Warriewood,36/2 Forest Rd,Sold prior to auction,1010000,House,3,https://www.domain.com.au/36-2-forest-road-warriewood-nsw-2102-2015503668,2,2,,6
31/08/2019,West Pennant Hills,18 Roma Ct,Sold,1540000,House,5,https://www.domain.com.au/18-roma-court-west-pennant-hills-nsw-2125-2015505461,3,2,2431,8
31/08/2019,West Pymble,11 Yarrennan Av,Sold,1810000,House,3,https://www.domain.com.au/11-yarrennan-avenue-west-pymble-nsw-2073-2015511001,2,2,,10
31/08/2019,Willoughby East,212 Eastern Valley Wy,Sold prior to auction,0,House,4,https://www.domain.com.au/212-eastern-valley-way-willoughby-nsw-2068-2015491411,3,3,671,17
31/08/2019,Willoughby East,35 Robert St,Sold,2125000,House,3,https://www.domain.com.au/35-robert-street-willoughby-nsw-2068-2015506351,1,1,575,5
31/08/2019,Winston Hills,46 Hilary St,Sold prior to auction,0,House,4,https://domain.com.au/property-profile/46-hilary-street-winston-hills-nsw-2153,2,1,,
31/08/2019,Wollstonecraft,6/15 Rocklands Rd,Sold prior to auction,0,Unit,3,https://www.domain.com.au/6-15-rocklands-road-wollstonecraft-nsw-2065-2015475390,2,1,,7
31/08/2019,Woollahra,68 View St,Sold prior to auction,7350000,House,5,https://www.domain.com.au/68-view-street-woollahra-nsw-2025-2015498362,4,2,48056,12
7/09/2019,Alexandria,28 Gerard St,Sold,1510000,House,3,https://www.domain.com.au/28-gerard-st-alexandria-nsw-2015-2015512610,2,1,,12
7/09/2019,Annandale,65 Ferris St,Sold prior to auction,1435000,Terrace,3,https://www.domain.com.au/65-ferris-street-annandale-nsw-2038-2015523392,1,1,,8
7/09/2019,Annandale,63 Nelson St,Sold prior to auction,0,House,2,https://www.domain.com.au/63-nelson-street-annandale-nsw-2038-2015524529,1,,82,10
7/09/2019,Annandale,51 Taylor St,Sold,2050000,House,3,https://www.domain.com.au/51-taylor-street-annandale-nsw-2038-2015505918,1,,,12
