,host_listings_count,host_total_listings_count,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,latitude,longitude
5488,1,1,1,1,2,55,2,28,2,2,1125,1125,2,1125,0,0,0,0,1,1,0,100,10,10,10,10,8,8,1,0,1,0.1,55.90681,-3.16494
5641,0,0,3,1,2,55,3,30,3,3,1125,1125,3,1125,4,4,4,130,10,10,0,100,10,10,10,10,10,9,1,1,0,0.96,55.9411,-3.21068
5676,34,34,4,2,3,55,1,60,1,3,1125,1125,2.2,1125,21,51,79,346,35,35,6,94,9,10,9,9,9,9,28,28,0,3.08,55.95022,-3.18609
5759,2,2,2,1,1,55,2,28,2,2,28,28,2,28,22,52,82,172,1,1,0,100,10,10,10,10,10,10,2,2,0,0.09,55.96685,-3.1849
5765,2,2,4,2,2,55,2,28,2,2,28,28,2,28,0,0,0,0,14,14,1,99,10,10,10,10,10,10,2,1,1,1.63,55.93861,-3.21962
5773,0,0,4,2,2,55,2,14,2,2,1125,1125,2,1125,24,54,77,307,8,8,0,100,10,10,10,10,10,10,1,1,0,0.81,55.97537,-3.16432
5788,0,0,2,1,1,55,2,1125,2,2,1125,1125,2,1125,0,0,0,0,1,1,0,100,10,10,10,10,10,10,1,1,0,0.1,55.93245,-3.16475
5793,0,0,2,1,1,55,2,1125,2,3,1125,1125,2.4,1125,12,12,12,12,5,5,0,92,10,10,10,10,10,10,1,1,0,0.5,55.93745,-3.23438
5796,0,0,2,1,2,55,1,4,1,1,1125,1125,1,1125,0,0,16,16,6,6,0,93,10,10,8,10,9,9,1,0,1,0.61,55.97469,-3.17459
5838,0,0,2,1,1,55,2,1125,2,2,1125,1125,2,1125,0,0,0,0,3,3,0,100,10,10,10,10,10,9,1,1,0,0.31,55.97285,-3.17643
5858,0,0,6,3,4,55,3,1125,3,3,1125,1125,3,1125,0,0,20,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,55.95015,-3.1187
5860,0,0,2,1,1,55,1,3,1,1,3,3,1,3,28,58,88,178,2,2,0,100,9,10,10,10,10,7,1,0,1,0.2,55.9568,-3.16585
5872,2,2,3,2,2,55,10,60,10,10,60,60,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,55.94266,-3.20471
5893,0,0,2,1,1,55,1,1125,1,1,1125,1125,1,1125,26,36,36,36,10,10,1,92,10,10,9,9,10,9,1,1,0,1.17,55.97262,-3.17419
6017,0,0,2,1,1,55,1,7,1,1,1125,1125,1,1125,30,60,90,180,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55.90532,-3.13682
6072,1,1,2,1,1,55,2,31,2,2,1125,1125,2,1125,30,57,87,247,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55.9618,-3.17419
6085,19,19,2,0,1,55,7,1125,7,7,1125,1125,7,1125,28,58,88,178,1,1,0,60,6,6,10,6,8,6,11,11,0,0.31,55.93078,-3.25524
6096,1,1,3,1,1,55,2,1125,2,2,1125,1125,2,1125,13,41,70,331,10,10,1,94,10,9,10,10,10,9,2,2,0,1.3,55.96366,-3.19329
6202,0,0,2,1,1,55,1,1125,1,1,1125,1125,1,1125,27,57,84,260,39,39,4,98,10,10,10,10,9,10,1,1,0,10.83,55.96706,-3.17094
6308,0,0,4,1,2,55,7,14,7,7,14,14,7,14,30,60,90,90,0,0,0,0,0,0,0,0,0,0,1,1,0,0,55.97071,-3.17343
6323,0,0,2,1,0,55,2,1125,2,2,1125,1125,2,1125,0,0,0,0,5,5,1,88,9,9,10,10,10,10,4,4,0,1.97,55.94156,-3.20765
6339,0,0,6,3,3,55,7,1125,7,7,90,1125,7,209,0,0,0,0,3,3,1,100,10,9,10,10,10,9,11,10,1,1.3,55.92951,-3.24201
6479,1,1,2,1,1,55,2,1125,2,5,1125,1125,2.1,1125,30,60,90,365,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55.95747,-3.21375
4900,6,6,2,1,1,54.57,2,1125,2,2,1125,1125,2,1125,0,3,17,17,17,10,2,99,10,10,10,10,10,10,4,4,0,1.04,55.94473,-3.19427
3883,3,3,2,1,1,54.29,2,100,2,2,1125,1125,2,1125,0,0,19,109,0,0,0,0,0,0,0,0,0,0,2,0,2,0,55.93334,-3.22851
216,2,2,2,1,1,54,3,90,3,3,90,90,3,90,13,43,61,151,199,6,1,97,10,10,10,10,10,10,1,1,0,2.16,55.96425,-3.1802
546,2,2,4,0,2,54,2,1124,2,2,1125,1125,2,1125,23,45,72,317,106,17,2,94,10,10,10,10,10,9,1,1,0,1.41,55.94655,-3.19972
822,2,2,6,3,3,54,2,1125,2,2,1125,1125,2,1125,22,51,73,253,164,38,4,96,10,9,10,10,10,10,1,1,0,2.49,55.93875,-3.2264
1429,1,1,2,1,1,54,2,28,2,2,1125,1125,2,1125,28,32,32,32,292,30,2,99,10,10,10,10,10,10,1,1,0,5.35,55.95586,-3.2049
1463,4,4,2,1,1,54,1,1125,1,1,1125,1125,1,1125,28,58,88,363,131,6,0,97,10,10,10,10,10,9,3,1,2,2.45,55.95785,-3.19167
1479,4,4,2,1,1,54,1,1125,1,1,1125,1125,1,1125,30,60,90,363,164,7,0,96,10,10,10,10,10,9,3,1,2,3.2,55.95715,-3.19199
1707,1,1,2,1,1,54,2,1125,2,2,1125,1125,2,1125,1,1,1,1,135,26,2,99,10,10,10,10,10,10,1,1,0,2.64,55.95013,-3.22034
1818,1,1,2,1,1,54,1,1125,1,2,1125,1125,1.3,1125,29,59,89,179,19,2,0,98,10,10,10,10,9,9,1,0,1,0.37,55.97419,-3.17646
1924,1,1,2,1,1,54,2,1125,2,2,1125,1125,2,1125,30,60,90,90,58,1,1,99,10,10,10,10,10,10,1,0,1,1.77,55.97448,-3.21025
2040,1,1,2,1,0,54,1,75,1,1,75,75,1,75,0,0,0,0,223,10,0,99,10,10,10,10,10,10,1,0,1,5.08,55.96072,-3.20315
2494,1,1,2,1,2,54,14,30,14,14,30,30,14,30,0,0,19,199,39,2,0,97,10,10,10,10,9,10,1,1,0,1,55.93872,-3.21687
2898,19,19,4,2,2,54,1,365,1,4,365,365,3.8,365,21,37,42,42,155,12,2,100,10,10,10,10,10,10,14,14,0,4.35,55.97634,-3.17677
2929,25,25,2,0,1,54,2,28,2,3,1125,1125,2.1,1125,30,60,90,365,6,1,0,93,10,9,10,10,10,9,25,25,0,0.21,55.94928,-3.20793
2998,5,5,4,1,2,54,5,1124,5,5,1125,1125,5,1125,1,1,1,1,110,14,0,89,9,9,9,9,9,9,2,1,1,3.19,55.95791,-3.16794
3080,1,1,2,1,1,54,2,30,2,2,30,30,2,30,25,55,84,289,175,37,3,96,10,10,9,10,10,9,1,1,0,5.39,55.94754,-3.19545
3444,1,1,2,1,1,54,4,27,4,4,1125,1125,4,1125,17,47,77,87,43,12,0,99,10,10,10,10,10,10,1,1,0,1.56,55.98262,-3.19414
3836,2,2,4,1,1,54,2,1125,2,2,1125,1125,2,1125,0,0,0,137,114,30,0,97,10,10,10,10,10,10,1,1,0,4.38,55.94603,-3.19149
3864,2,2,2,1,1,54,3,1125,2,3,1125,1125,2.4,1125,1,31,57,69,42,16,0,97,10,10,10,10,9,10,3,3,0,1.58,55.93754,-3.22118
3992,1,1,3,1,1,54,2,84,2,2,84,84,2,84,29,59,89,364,7,0,0,95,10,9,10,10,10,10,1,0,1,0.27,55.93733,-3.19709
4111,19,19,4,2,3,54,1,365,2,4,365,365,3.6,365,0,17,42,87,12,5,0,98,10,10,10,10,10,9,14,14,0,0.52,55.95771,-3.24383
4211,1,1,4,1,2,54,4,14,4,4,1125,1125,4,1125,21,31,31,31,38,11,0,94,10,10,10,10,9,9,1,1,0,1.67,55.95548,-3.30503
4233,34,34,6,3,3,54,1,60,1,3,1125,1125,2.2,1125,8,24,50,308,71,21,0,90,9,9,9,9,10,9,28,28,0,3.22,55.93663,-3.18005
4398,4,4,2,1,1,54,3,1125,1,3,99,99,3,99,28,58,72,288,41,17,1,100,10,10,10,10,10,10,3,3,0,2.14,55.95184,-3.18376
4716,21,21,2,0,1,54,1,1125,1,3,1125,1125,1.3,1125,30,58,85,342,0,0,0,0,0,0,0,0,0,0,21,0,21,0,55.94974,-3.21671
4848,1,1,2,1,1,54,2,21,2,2,1125,1125,2,1125,4,30,54,84,25,21,5,97,10,10,10,10,10,10,1,1,0,1.6,55.9775,-3.17851
5201,0,0,2,1,1,54,2,1125,2,2,1125,1125,2,1125,0,0,23,113,8,3,0,100,10,10,10,10,10,10,1,0,1,0.55,55.97883,-3.16887
5402,51,51,5,3,3,54,2,28,2,2,28,28,2,28,0,0,0,0,38,26,1,87,9,9,8,9,10,9,19,19,0,2.73,55.96186,-3.17405
5471,1,1,3,1,1,54,2,7,2,2,1125,1125,2,1125,0,0,0,31,13,9,0,98,10,10,10,10,10,9,1,1,0,0.98,55.93764,-3.18231
6201,3,3,4,1,3,54,1,1125,1,1,1125,1125,1,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,55.93557,-3.24217
6437,25,25,2,1,1,54,2,1125,2,2,1125,1125,2,1125,1,1,1,1,3,3,3,93,9,9,10,10,10,10,25,25,0,3,55.94962,-3.21425
25,2,2,2,1,2,53,2,3,2,2,3,3,2,3,27,57,87,87,526,15,0,97,9,9,10,10,10,9,1,0,1,4.78,55.94345,-3.17774
703,1,1,4,1,2,53,3,1125,3,3,1125,1125,3,1125,27,57,80,349,132,14,3,98,10,10,10,10,10,10,1,1,0,2.08,55.95689,-3.16964
718,1,1,2,1,1,53,2,4,2,2,4,4,2,4,0,1,3,142,57,0,0,99,10,10,10,10,10,10,1,0,1,0.86,55.93919,-3.20035
758,5,5,2,1,2,53,90,730,90,90,730,730,90,730,0,0,0,0,57,1,0,94,10,10,10,10,9,9,1,1,0,0.88,55.93623,-3.23626
1140,6,6,10,3,8,53,2,1124,2,3,1125,1125,2.1,1125,24,51,69,337,315,38,2,95,10,10,10,10,10,9,5,5,0,5.16,55.94601,-3.20672
1342,1,1,2,1,2,53,2,1125,2,2,1125,1125,2,1125,30,60,90,180,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55.97461,-3.24232
1694,2,2,2,1,1,53,28,100,28,28,100,100,28,100,20,50,80,92,145,3,0,98,10,10,10,10,10,10,2,2,0,2.85,55.94603,-3.20238
1728,17,17,4,1,1,53,2,1125,2,2,1125,1125,2,1125,22,52,82,94,223,24,1,95,10,9,10,10,10,9,13,13,0,4.35,55.94976,-3.19313
1771,1,1,2,1,1,53,1,1124,1,1,1124,1124,1,1124,0,0,0,0,91,2,0,99,10,10,10,10,10,10,1,0,1,1.79,55.95738,-3.18608
2137,1,1,3,1,2,53,2,1125,2,2,1125,1125,2,1125,18,48,72,347,138,8,0,99,10,10,10,10,10,9,1,1,0,3.15,55.95766,-3.21623
2275,1,1,2,1,1,53,2,1125,2,2,1125,1125,2,1125,0,0,0,0,2,0,0,100,10,10,10,10,9,8,1,0,1,0.09,55.95462,-3.14834
2285,8,8,4,1,2,53,2,30,2,2,30,30,2,30,0,0,0,0,33,19,2,98,10,10,10,10,10,10,5,5,0,1.71,55.95052,-3.18622
2453,3,3,1,1,1,53,5,150,5,5,150,150,5,150,0,0,0,0,31,0,0,90,9,9,10,10,9,9,1,0,1,0.78,55.94835,-3.18368
2531,2,2,4,2,3,53,2,1125,2,2,1125,1125,2,1125,0,0,19,294,1,0,0,0,0,0,0,0,0,0,2,0,2,0.03,55.96095,-3.28672
2607,1,1,5,2,4,53,3,100,3,3,1125,1125,3,1125,22,52,82,264,147,27,2,96,10,10,10,10,10,10,1,1,0,3.75,55.97601,-3.16944
2803,8,8,3,1,1,53,4,28,4,4,1125,1125,4,1125,9,33,59,104,100,20,1,96,10,10,10,10,10,10,7,7,0,2.73,55.94743,-3.18575
3054,2,2,2,1,1,53,3,1125,3,3,1125,1125,3,1125,0,0,0,0,37,0,0,96,10,9,10,10,10,10,2,0,2,1.11,55.95182,-3.30172
3551,23,23,4,2,2,53,1,1125,1,31,4,1125,3.6,172,0,0,0,0,4,1,0,100,10,10,10,10,9,10,21,21,0,0.15,55.95992,-3.16843
3558,6,6,4,1,1,53,1,6,1,1,6,6,1,6,0,0,19,19,97,24,0,92,9,9,9,9,10,9,2,1,1,3.4,55.94381,-3.21728
3699,1,1,4,2,2,53,1,30,1,1,30,30,1,30,13,38,62,192,188,40,6,100,10,10,10,10,10,10,1,1,0,6.95,55.97542,-3.16952
3720,5,5,3,1,3,53,1,30,1,1,30,30,1,30,6,6,6,6,27,14,1,99,10,10,10,10,10,10,5,0,5,1.02,55.93823,-3.19093
3945,1,1,4,1,2,53,5,30,1,5,1125,1125,1.8,1125,0,0,11,82,65,17,0,98,10,10,10,10,10,10,1,1,0,2.54,55.9516,-3.14356
3989,1,1,2,1,1,53,2,125,2,5,125,125,2.1,125,29,52,82,172,27,10,1,98,10,10,10,10,10,10,1,1,0,1.05,55.9572,-3.21488
4143,23,23,3,1,2,53,1,1125,1,4,4,1125,3.4,44.2,25,55,80,80,20,11,2,87,9,9,10,10,10,9,21,21,0,1.09,55.96,-3.17823
4304,4,4,2,1,1,53,2,40,2,2,40,40,2,40,0,0,0,0,124,29,1,97,10,10,10,10,10,10,3,2,1,5.61,55.95666,-3.18924
4340,3,3,2,1,1,53,2,15,2,2,15,15,2,15,0,0,0,234,61,12,0,96,10,10,10,10,10,9,1,1,0,2.91,55.93698,-3.18093
4350,1,1,4,2,2,53,2,365,2,2,1125,1125,2,1125,21,31,50,141,19,2,0,94,10,9,9,10,9,10,1,1,0,0.96,55.94598,-3.23379
4720,1,1,6,1,4,53,2,30,2,2,1125,1125,2,1125,30,55,81,252,47,34,1,98,10,10,10,10,10,10,1,1,0,3.2,55.94314,-3.22142
4775,4,4,2,1,1,53,2,45,2,5,1125,1125,2.1,1125,0,0,0,0,8,0,0,98,10,10,10,10,10,10,3,0,3,0.47,55.95555,-3.21938
4814,1,1,3,1,2,53,1,30,1,1,1125,1125,1,1125,27,57,82,356,57,20,2,96,10,10,10,10,10,10,1,1,0,3.31,55.94467,-3.20255
5127,2,2,2,1,1,53,1,21,1,1,1125,1125,1,1125,0,0,0,0,24,10,0,98,10,10,10,10,10,10,1,0,1,1.6,55.93852,-3.19489
5238,1,1,4,1,2,53,1,1125,1,4,4,1125,3.4,46.7,0,0,0,0,19,13,2,81,9,9,9,9,9,9,1,1,0,1.3,55.94402,-3.17922
5494,1,1,4,2,2,53,1,1125,1,1,1125,1125,1,1125,1,1,1,23,20,12,0,100,10,10,10,10,10,10,1,1,0,1.41,55.96571,-3.23731
5547,1,1,2,1,1,53,2,40,2,2,40,40,2,40,28,58,86,86,21,17,0,96,10,10,10,10,10,10,1,0,1,1.54,55.9581,-3.18699
5845,1,1,4,2,2,53,2,30,2,3,1125,1125,2,1125,21,51,81,152,12,12,0,92,10,10,9,10,10,10,2,2,0,1.19,55.95348,-3.1872
6093,1,1,3,1,2,53,1,1125,1,4,4,1125,3.4,46.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,55.94422,-3.1834
6213,0,0,4,1,1,53,3,1125,2,3,1125,1125,2.9,1125,18,45,67,157,3,3,0,80,8,7,10,9,9,7,1,1,0,1.32,55.93906,-3.21213
6377,0,0,2,1,0,53,2,365,2,2,365,365,2,365,1,1,1,1,1,1,0,100,10,10,10,10,10,10,4,4,0,0.57,55.94281,-3.20779
6490,2,2,2,1,2,53,1,365,1,2,365,365,1.1,365,23,51,67,341,0,0,0,0,0,0,0,0,0,0,4,0,4,0,55.94735,-3.21645
6493,2,2,4,2,2,53,3,1125,3,3,1125,1125,3,1125,30,55,63,63,0,0,0,0,0,0,0,0,0,0,2,2,0,0,55.95972,-3.19772
6503,13,13,2,1,1,53,3,7,3,3,7,7,3,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,7,7,0,0,55.9467,-3.21358
950,2,2,3,1,1,52.2,1,1124,1,1,1124,1124,1,1124,0,0,0,0,62,7,0,94,10,10,10,10,9,9,2,2,0,0.98,55.9445,-3.21576
264,2,2,2,1,1,52,2,7,2,2,7,7,2,7,0,0,0,0,322,9,0,99,10,10,10,10,10,10,1,0,1,3.67,55.93759,-3.20919
329,17,17,4,1,1,52,2,1125,2,2,1125,1125,2,1125,22,52,82,93,432,38,2,92,10,9,10,10,10,9,13,13,0,5.15,55.95025,-3.18629
468,11,11,4,1,2,52,5,100,3,20,100,100,8.5,100,10,19,49,59,181,14,2,98,10,10,10,10,9,10,10,10,0,2.4,55.96563,-3.19004
562,3,3,2,1,1,52,2,120,1,2,999,999,1.3,999,0,0,0,0,574,56,4,96,9,10,9,10,10,9,3,3,0,7.65,55.95011,-3.1945
881,1,1,3,1,2,52,2,10,2,3,10,10,2.2,10,0,0,0,0,90,1,0,98,10,10,10,10,10,10,1,0,1,1.41,55.94552,-3.09631
898,17,17,5,2,2,52,2,1125,2,2,1125,1125,2,1125,5,24,54,66,293,46,1,92,10,9,10,10,10,9,13,13,0,4.54,55.94771,-3.18458
931,2,2,3,1,2,52,3,1125,3,3,1125,1125,3,1125,0,25,44,266,159,23,1,96,10,10,10,10,10,10,1,1,0,3.21,55.95089,-3.17881
941,17,17,2,0,1,52,2,1125,2,2,1125,1125,2,1125,26,53,83,95,372,34,0,95,10,10,10,9,10,10,13,13,0,5.79,55.94643,-3.19965
962,3,3,2,1,1,52,2,120,1,2,999,999,1.3,999,6,14,16,16,465,60,5,96,10,9,10,10,10,10,3,3,0,7.23,55.94746,-3.19866
1073,1,1,2,1,1,52,2,7,2,2,7,7,2,7,30,60,90,90,36,0,0,99,10,10,10,10,9,10,3,0,3,0.7,55.95954,-3.13555
1317,2,2,4,0,2,52,2,100,2,4,1125,1125,2.9,1125,16,35,60,226,297,27,1,97,10,10,10,10,10,10,1,1,0,5.24,55.9471,-3.19828
1638,2,2,2,1,1,52,1,7,1,1,7,7,1,7,0,0,0,0,76,1,0,99,10,10,10,10,10,10,2,0,2,1.48,55.97207,-3.20337
1734,1,1,2,1,1,52,1,10,1,1,10,10,1,10,28,58,88,363,53,3,0,96,10,9,10,10,9,9,1,0,1,1.04,55.96622,-3.17254
2142,2,2,5,2,3,52,3,200,3,3,1125,1125,3,1125,21,51,54,54,161,24,2,95,10,9,10,10,9,10,1,1,0,3.84,55.93739,-3.23047
2193,1,1,2,1,1,52,2,1125,2,2,1125,1125,2,1125,0,0,0,0,66,8,0,97,10,10,10,10,10,10,1,1,0,1.59,55.93043,-3.23613
2377,1,1,2,1,1,52,2,1125,2,2,1125,1125,2,1125,28,58,84,359,82,7,0,100,10,10,10,10,10,10,1,0,1,2.09,55.9402,-3.20518
2445,1,1,2,1,1,52,1,1125,1,2,1125,1125,1.3,1125,0,0,0,0,40,0,0,99,10,10,10,10,10,10,1,0,1,1.02,55.95757,-3.21867
2509,1,1,2,1,1,52,1,1125,1,1,1125,1125,1,1125,1,1,1,1,5,0,0,96,10,10,10,10,10,10,1,0,1,0.13,55.93859,-3.21368
2600,2,2,3,1,1,52,3,1125,3,4,1125,1125,3.2,1125,0,0,0,162,120,18,1,99,10,10,10,10,10,10,2,2,0,3.05,55.93744,-3.18064
2741,1,1,5,2,3,52,1,1125,1,1,1125,1125,1,1125,0,18,45,285,122,13,2,91,10,9,10,10,9,9,1,1,0,3.14,55.97429,-3.18751
2992,1,1,4,2,2,52,2,28,2,2,28,28,2,28,23,53,83,293,132,28,0,93,10,9,10,10,10,9,1,1,0,3.85,55.93766,-3.19187
3056,1,1,4,1,2,52,1,32,1,1,1125,1125,1,1125,9,33,63,162,285,80,6,99,0,0,0,0,0,0,1,1,0,8.93,55.91144,-3.14545
3272,1,1,4,1,2,52,3,30,3,4,30,30,3.1,30,0,0,0,0,139,38,3,98,10,10,10,10,10,10,1,1,0,4.89,55.94729,-3.19203
3342,1,1,2,1,1,52,1,1125,1,1,1125,1125,1,1125,0,0,0,0,66,15,0,99,10,10,10,10,10,10,1,0,1,2.32,55.95834,-3.18392
3803,1,1,2,1,1,52,2,7,2,2,7,7,2,7,30,60,90,90,7,0,0,100,10,10,10,10,10,10,3,0,3,0.26,55.95932,-3.13389
3808,5,5,3,1,2,52,1,25,1,1,25,25,1,25,9,9,9,9,9,5,1,98,10,10,10,10,10,10,5,0,5,0.34,55.93893,-3.18989
3844,1,1,4,1,2,52,2,30,2,3,1125,1125,2.3,1125,0,0,0,0,37,3,0,96,10,9,9,10,10,10,1,1,0,1.37,55.96243,-3.19437
3851,1,1,4,2,2,52,4,90,3,4,1125,1125,4,1125,18,18,18,97,24,3,1,93,10,9,9,10,10,10,1,1,0,0.91,55.97519,-3.16275
4229,1,1,4,1,2,52,2,14,2,4,1125,1125,2,1125,17,36,65,241,68,25,1,97,10,10,10,10,10,10,1,1,0,3.09,55.9526,-3.21815
4519,1,1,4,2,2,52,1,90,1,1,90,90,1,90,11,27,57,147,35,16,0,95,10,10,10,10,10,10,1,1,0,1.82,55.93717,-3.18202
4877,0,0,6,3,3,52,2,365,2,2,1125,1125,2,1125,0,0,18,108,12,8,0,93,9,9,10,10,10,9,1,1,0,0.83,55.96169,-3.20314
4977,2,2,4,1,2,52,2,1125,2,2,1125,1125,2,1125,0,0,0,0,32,22,1,99,10,10,10,10,10,10,1,1,0,1.96,55.96479,-3.17154
5187,5,5,1,1,1,52,1,1125,1,2,1125,1125,1.1,1125,19,49,79,305,1,1,0,100,10,10,10,10,10,10,5,0,5,0.61,55.94693,-3.19435
5199,8,8,4,2,2,52,1,1125,1,1,1125,1125,1,1125,0,0,0,0,118,84,8,91,10,9,9,9,10,9,6,6,0,7.68,55.95885,-3.1745
5344,0,0,1,1,1,52,2,7,2,2,7,7,2,7,30,60,90,180,3,0,0,100,10,10,10,10,9,10,1,0,1,0.21,55.90673,-3.24421
5714,0,0,2,1,2,52,1,14,1,1,14,14,1,14,0,0,0,0,31,31,2,97,10,9,10,10,10,10,1,1,0,2.73,55.97816,-3.19248
5953,0,0,5,3,3,52,7,180,7,7,90,90,7,90,23,53,83,358,1,1,0,80,10,10,10,10,10,10,11,10,1,0.43,55.9253,-3.27354
6336,17,17,2,1,1,52,2,1125,2,2,1125,1125,2,1125,0,0,0,0,3,3,0,100,10,10,10,10,10,10,13,13,0,1.58,55.94648,-3.19081
6452,3,3,4,1,1,52,1,365,1,1,365,365,1,365,9,9,9,9,2,2,2,100,10,10,10,10,10,10,2,2,0,2,55.94517,-3.20312
6525,0,0,2,1,1,52,2,14,2,2,1125,1125,2,1125,28,53,83,173,0,0,0,0,0,0,0,0,0,0,4,4,0,0,55.94705,-3.1943
6535,0,0,2,1,1,52,2,14,2,2,1125,1125,2,1125,28,58,88,178,0,0,0,0,0,0,0,0,0,0,4,4,0,0,55.95194,-3.19981
17,15,15,2,1,1,51,1,730,1,1,730,730,1,730,29,59,89,364,26,0,0,92,9,8,10,10,9,8,6,2,4,0.23,55.96106,-3.17202
250,1,1,3,1,2,51,12,14,12,12,14,14,12,14,0,0,0,0,368,21,5,97,10,10,10,10,10,10,1,1,0,4.18,55.96228,-3.18358
281,1,1,2,1,1,51,1,1125,1,1,1125,1125,1,1125,30,60,90,365,93,2,0,94,10,9,10,10,10,10,1,0,1,1.06,55.9636,-3.20393
490,1,1,2,1,1,51,2,1125,2,2,1125,1125,2,1125,30,60,90,365,44,0,0,97,10,10,10,10,9,10,1,0,1,0.58,55.90677,-3.15057
600,3,3,4,2,3,51,3,1125,3,3,1125,1125,3,1125,23,37,58,310,89,19,3,99,10,10,10,10,10,10,3,3,0,1.24,55.96093,-3.18561
746,1,1,2,1,1,51,2,1125,2,4,1125,1125,2.1,1125,16,30,48,88,429,45,3,99,10,10,10,10,10,10,1,1,0,6.44,55.94472,-3.18566
796,1,1,1,1,1,51,14,21,14,14,21,21,14,21,0,0,0,0,49,0,0,99,10,10,10,10,10,10,1,0,1,0.78,55.95442,-3.19969
1041,1,1,2,1,2,51,1,1125,1,1,1125,1125,1,1125,30,60,90,365,123,5,0,93,10,10,10,10,10,9,1,0,1,1.94,55.96556,-3.2036
1452,15,15,2,1,2,51,2,1125,2,2,1125,1125,2,1125,0,0,0,206,177,0,0,88,9,9,9,9,10,9,10,2,8,3.3,55.94666,-3.20523
1453,15,15,2,1,1,51,2,1125,2,2,1125,1125,2,1125,0,0,0,197,128,0,0,88,9,8,9,8,10,9,10,2,8,2.39,55.94666,-3.20523
1513,0,0,1,1,1,51,1,30,1,1,30,30,1,30,1,1,1,1,19,0,0,82,9,8,9,10,9,8,1,0,1,0.35,55.96775,-3.19446
1878,15,15,2,1,1,51,2,1125,2,2,1125,1125,2,1125,0,0,0,203,131,0,0,87,9,8,9,9,10,9,10,2,8,2.64,55.95146,-3.20266
1888,2,2,2,1,1,51,2,1125,2,8,1125,1125,3.4,1125,27,57,87,87,42,12,0,97,10,10,10,10,10,9,1,1,0,0.9,55.94268,-3.21583
2003,2,2,6,2,2,51,2,365,2,2,1125,1125,2,1125,0,0,0,0,148,24,0,93,10,9,10,10,10,9,2,2,0,3.32,55.94626,-3.20157
2110,0,0,6,2,2,51,2,365,2,5,1125,1125,2.7,1125,28,58,88,183,90,3,0,92,9,9,10,9,9,9,1,1,0,2.16,55.93844,-3.21575
2124,2,2,4,1,1,51,1,1124,1,2,1124,1124,1.3,1124,10,27,44,89,389,80,8,100,10,10,10,10,10,10,2,2,0,8.87,55.9506,-3.18917
2130,1,1,2,0,1,51,2,8,2,2,1125,1125,2,1125,15,45,65,245,96,20,2,98,10,10,10,10,10,10,1,1,0,2.2,55.97414,-3.30271
2387,1,1,2,1,1,51,2,1125,2,2,1125,1125,2,1125,30,33,33,198,65,3,0,99,10,10,10,10,10,10,1,0,1,1.61,55.96102,-3.13562
2414,1,1,2,1,1,51,2,7,2,2,7,7,2,7,0,0,16,16,38,0,0,99,10,10,10,10,10,10,1,0,1,0.97,55.95539,-3.16121
2515,1,1,2,1,1,51,2,5,2,2,5,5,2,5,1,1,1,1,91,8,0,100,10,10,10,10,10,10,1,0,1,2.33,55.961,-3.27523
2546,1,1,2,1,1,51,2,31,2,3,1125,1125,2.1,1125,3,33,63,153,115,18,4,98,10,10,10,10,9,9,1,1,0,2.93,55.93759,-3.2223
2634,2,2,2,1,1,51,2,28,2,2,1125,1125,2,1125,30,53,70,70,125,18,1,98,10,10,10,10,9,10,1,1,0,3.21,55.93185,-3.16062
2659,1,1,2,1,1,51,2,1124,2,7,999,999,4.5,999,30,60,90,311,48,7,2,94,10,10,10,10,10,9,1,1,0,1.23,55.95172,-3.18177
2694,1,1,2,0,1,51,1,1125,1,1,1125,1125,1,1125,0,0,0,0,102,0,0,88,9,9,9,9,9,8,1,1,0,2.61,55.95285,-3.16674
2793,1,1,4,2,2,51,2,7,2,2,7,7,2,7,0,0,0,19,46,4,0,97,10,10,10,10,9,10,1,0,1,1.21,55.92673,-3.21151
2913,1,1,4,1,4,51,2,45,2,2,1125,1125,2,1125,29,59,89,179,41,1,0,95,10,10,10,10,9,9,1,0,1,1.2,55.96783,-3.25004
2957,6,6,4,2,2,51,2,1125,2,3,1125,1125,2,1125,1,1,1,1,125,31,2,98,10,10,10,10,10,10,5,5,0,3.6,55.95653,-3.20219
2968,1,1,2,1,2,51,1,1125,1,1,1125,1125,1,1125,19,39,55,304,254,28,0,99,10,10,10,10,10,10,1,0,1,7.28,55.95725,-3.21107
